ds,y
2015-03-07,857
2015-03-07,600
2015-03-07,535
2015-03-07,464
2015-03-07,409
2015-03-08,394
2015-03-08,345
2015-03-08,257
2015-03-08,173
2015-03-08,99
2015-03-08,70
2015-03-08,100
2015-03-08,146
2015-03-08,345
2015-03-08,775
2015-03-08,1390
2015-03-08,1835
2015-03-08,2179
2015-03-08,2077
2015-03-08,2045
2015-03-08,1664
2015-03-08,1489
2015-03-08,1398
2015-03-08,1155
2015-03-08,671
2015-03-08,481
2015-03-08,406
2015-03-08,298
2015-03-08,225
2015-03-09,126
2015-03-09,79
2015-03-09,33
2015-03-09,20
2015-03-09,31
2015-03-09,80
2015-03-09,519
2015-03-09,1972
2015-03-09,3886
2015-03-09,1794
2015-03-09,807
2015-03-09,770
2015-03-09,875
2015-03-09,962
2015-03-09,843
2015-03-09,908
2015-03-09,1378
2015-03-09,2841
2015-03-09,2562
2015-03-09,1467
2015-03-09,828
2015-03-09,640
2015-03-09,382
2015-03-09,234
2015-03-10,127
2015-03-10,59
2015-03-10,37
2015-03-10,14
2015-03-10,30
2015-03-10,86
2015-03-10,614
2015-03-10,2179
2015-03-10,4033
2015-03-10,1944
2015-03-10,950
2015-03-10,903
2015-03-10,1144
2015-03-10,1140
2015-03-10,1146
2015-03-10,1277
2015-03-10,1754
2015-03-10,3220
2015-03-10,2860
2015-03-10,1634
2015-03-10,948
2015-03-10,723
2015-03-10,548
2015-03-10,304
2015-03-11,144
2015-03-11,78
2015-03-11,56
2015-03-11,28
2015-03-11,42
2015-03-11,117
2015-03-11,606
2015-03-11,2064
2015-03-11,4053
2015-03-11,1965
2015-03-11,1027
2015-03-11,909
2015-03-11,1197
2015-03-11,1221
2015-03-11,1105
2015-03-11,1235
2015-03-11,1629
2015-03-11,2840
2015-03-11,2773
2015-03-11,1621
2015-03-11,1017
2015-03-11,679
2015-03-11,629
2015-03-11,384
2015-03-12,205
2015-03-12,95
2015-03-12,82
2015-03-12,31
2015-03-12,30
2015-03-12,101
2015-03-12,614
2015-03-12,2136
2015-03-12,4125
2015-03-12,2055
2015-03-12,1008
2015-03-12,958
2015-03-12,1260
2015-03-12,1282
2015-03-12,1192
2015-03-12,1258
2015-03-12,1681
2015-03-12,3035
2015-03-12,2720
2015-03-12,1567
2015-03-12,989
2015-03-12,720
2015-03-12,580
2015-03-12,407
2015-03-13,264
2015-03-13,134
2015-03-13,93
2015-03-13,54
2015-03-13,57
2015-03-13,111
2015-03-13,532
2015-03-13,1764
2015-03-13,3609
2015-03-13,1948
2015-03-13,941
2015-03-13,952
2015-03-13,1235
2015-03-13,1255
2015-03-13,1164
2015-03-13,1186
2015-03-13,1692
2015-03-13,2927
2015-03-13,2256
2015-03-13,1229
2015-03-13,816
2015-03-13,559
2015-03-13,451
2015-03-13,471
2015-03-14,336
2015-03-14,238
2015-03-14,190
2015-03-14,136
2015-03-14,85
2015-03-14,69
2015-03-14,73
2015-03-14,211
2015-03-14,452
2015-03-14,859
2015-03-14,1271
2015-03-14,1546
2015-03-14,1464
2015-03-14,1510
2015-03-14,1561
2015-03-14,1617
2015-03-14,1625
2015-03-14,1421
2015-03-14,1011
2015-03-14,768
2015-03-14,520
2015-03-14,407
2015-03-14,355
2015-03-14,376
2015-03-15,313
2015-03-15,276
2015-03-15,217
2015-03-15,120
2015-03-15,83
2015-03-15,59
2015-03-15,79
2015-03-15,103
2015-03-15,221
2015-03-15,477
2015-03-15,732
2015-03-15,1035
2015-03-15,1153
2015-03-15,774
2015-03-15,603
2015-03-15,713
2015-03-15,770
2015-03-15,730
2015-03-15,687
2015-03-15,487
2015-03-15,380
2015-03-15,280
2015-03-15,216
2015-03-15,154
2015-03-16,117
2015-03-16,69
2015-03-16,36
2015-03-16,14
2015-03-16,19
2015-03-16,68
2015-03-16,427
2015-03-16,1025
2015-03-16,1984
2015-03-16,1487
2015-03-16,654
2015-03-16,607
2015-03-16,897
2015-03-16,855
2015-03-16,758
2015-03-16,857
2015-03-16,1312
2015-03-16,2760
2015-03-16,2526
2015-03-16,1379
2015-03-16,818
2015-03-16,554
2015-03-16,372
2015-03-16,229
2015-03-17,103
2015-03-17,80
2015-03-17,47
2015-03-17,39
2015-03-17,42
2015-03-17,90
2015-03-17,567
2015-03-17,1950
2015-03-17,3734
2015-03-17,1798
2015-03-17,880
2015-03-17,793
2015-03-17,1081
2015-03-17,1045
2015-03-17,979
2015-03-17,1186
2015-03-17,1582
2015-03-17,2942
2015-03-17,2849
2015-03-17,1622
2015-03-17,888
2015-03-17,688
2015-03-17,476
2015-03-17,319
2015-03-18,174
2015-03-18,86
2015-03-18,47
2015-03-18,46
2015-03-18,27
2015-03-18,83
2015-03-18,597
2015-03-18,2025
2015-03-18,3889
2015-03-18,1923
2015-03-18,944
2015-03-18,855
2015-03-18,1138
2015-03-18,1195
2015-03-18,1078
2015-03-18,1106
2015-03-18,1569
2015-03-18,2961
2015-03-18,2636
2015-03-18,1572
2015-03-18,904
2015-03-18,737
2015-03-18,502
2015-03-18,345
2015-03-19,157
2015-03-19,120
2015-03-19,71
2015-03-19,50
2015-03-19,37
2015-03-19,97
2015-03-19,584
2015-03-19,1939
2015-03-19,3787
2015-03-19,1841
2015-03-19,839
2015-03-19,738
2015-03-19,953
2015-03-19,891
2015-03-19,860
2015-03-19,903
2015-03-19,1418
2015-03-19,2648
2015-03-19,2461
2015-03-19,1393
2015-03-19,808
2015-03-19,642
2015-03-19,494
2015-03-19,346
2015-03-20,97
2015-03-20,39
2015-03-20,57
2015-03-20,56
2015-03-20,46
2015-03-20,82
2015-03-20,472
2015-03-20,1636
2015-03-20,3515
2015-03-20,1759
2015-03-20,889
2015-03-20,832
2015-03-20,1128
2015-03-20,1257
2015-03-20,1223
2015-03-20,1363
2015-03-20,1918
2015-03-20,2970
2015-03-20,2274
2015-03-20,1247
2015-03-20,828
2015-03-20,532
2015-03-20,494
2015-03-20,512
2015-03-21,400
2015-03-21,322
2015-03-21,242
2015-03-21,143
2015-03-21,108
2015-03-21,65
2015-03-21,114
2015-03-21,233
2015-03-21,429
2015-03-21,744
2015-03-21,1105
2015-03-21,1251
2015-03-21,1355
2015-03-21,1377
2015-03-21,1315
2015-03-21,1224
2015-03-21,1340
2015-03-21,1128
2015-03-21,794
2015-03-21,715
2015-03-21,542
2015-03-21,468
2015-03-21,345
2015-03-21,357
2015-03-22,318
2015-03-22,238
2015-03-22,207
2015-03-22,151
2015-03-22,84
2015-03-22,69
2015-03-22,97
2015-03-22,166
2015-03-22,308
2015-03-22,629
2015-03-22,1070
2015-03-22,1334
2015-03-22,1724
2015-03-22,1809
2015-03-22,1915
2015-03-22,1941
2015-03-22,1857
2015-03-22,1469
2015-03-22,1134
2015-03-22,737
2015-03-22,434
2015-03-22,345
2015-03-22,341
2015-03-22,241
2015-03-23,144
2015-03-23,79
2015-03-23,47
2015-03-23,31
2015-03-23,44
2015-03-23,81
2015-03-23,569
2015-03-23,1948
2015-03-23,3719
2015-03-23,1777
2015-03-23,910
2015-03-23,844
2015-03-23,1114
2015-03-23,1153
2015-03-23,1017
2015-03-23,1109
2015-03-23,1519
2015-03-23,3044
2015-03-23,2819
2015-03-23,1483
2015-03-23,929
2015-03-23,554
2015-03-23,402
2015-03-23,256
2015-03-24,134
2015-03-24,74
2015-03-24,32
2015-03-24,27
2015-03-24,34
2015-03-24,98
2015-03-24,609
2015-03-24,2081
2015-03-24,3864
2015-03-24,1824
2015-03-24,933
2015-03-24,795
2015-03-24,996
2015-03-24,922
2015-03-24,832
2015-03-24,966
2015-03-24,1437
2015-03-24,2777
2015-03-24,2223
2015-03-24,1210
2015-03-24,877
2015-03-24,605
2015-03-24,444
2015-03-24,289
2015-03-25,145
2015-03-25,81
2015-03-25,45
2015-03-25,34
2015-03-25,31
2015-03-25,96
2015-03-25,627
2015-03-25,2052
2015-03-25,3858
2015-03-25,1896
2015-03-25,921
2015-03-25,702
2015-03-25,948
2015-03-25,1047
2015-03-25,1008
2015-03-25,1080
2015-03-25,1511
2015-03-25,2878
2015-03-25,2788
2015-03-25,1520
2015-03-25,922
2015-03-25,662
2015-03-25,497
2015-03-25,323
2015-03-26,173
2015-03-26,84
2015-03-26,49
2015-03-26,40
2015-03-26,28
2015-03-26,59
2015-03-26,247
2015-03-26,974
2015-03-26,2658
2015-03-26,1251
2015-03-26,636
2015-03-26,630
2015-03-26,739
2015-03-26,742
2015-03-26,854
2015-03-26,983
2015-03-26,1357
2015-03-26,2601
2015-03-26,2399
2015-03-26,1411
2015-03-26,911
2015-03-26,634
2015-03-26,506
2015-03-26,339
2015-03-27,190
2015-03-27,128
2015-03-27,75
2015-03-27,38
2015-03-27,43
2015-03-27,99
2015-03-27,517
2015-03-27,1709
2015-03-27,3514
2015-03-27,1866
2015-03-27,977
2015-03-27,963
2015-03-27,1217
2015-03-27,1288
2015-03-27,1285
2015-03-27,1377
2015-03-27,1917
2015-03-27,3034
2015-03-27,2410
2015-03-27,1353
2015-03-27,799
2015-03-27,599
2015-03-27,507
2015-03-27,443
2015-03-28,401
2015-03-28,356
2015-03-28,258
2015-03-28,198
2015-03-28,118
2015-03-28,90
2015-03-28,125
2015-03-28,196
2015-03-28,454
2015-03-28,807
2015-03-28,1050
2015-03-28,1448
2015-03-28,1508
2015-03-28,1478
2015-03-28,1651
2015-03-28,1639
2015-03-28,1624
2015-03-28,1564
2015-03-28,1216
2015-03-28,845
2015-03-28,693
2015-03-28,461
2015-03-28,382
2015-03-28,424
2015-03-29,395
2015-03-29,0
2015-03-29,282
2015-03-29,216
2015-03-29,112
2015-03-29,101
2015-03-29,98
2015-03-29,142
2015-03-29,217
2015-03-29,341
2015-03-29,505
2015-03-29,575
2015-03-29,392
2015-03-29,699
2015-03-29,856
2015-03-29,548
2015-03-29,875
2015-03-29,839
2015-03-29,335
2015-03-29,341
2015-03-29,278
2015-03-29,225
2015-03-29,220
2015-03-30,132
2015-03-30,59
2015-03-30,47
2015-03-30,28
2015-03-30,27
2015-03-30,86
2015-03-30,458
2015-03-30,1623
2015-03-30,3370
2015-03-30,1650
2015-03-30,782
2015-03-30,747
2015-03-30,1101
2015-03-30,1119
2015-03-30,1053
2015-03-30,1044
2015-03-30,1370
2015-03-30,2558
2015-03-30,1868
2015-03-30,1163
2015-03-30,769
2015-03-30,461
2015-03-30,376
2015-03-30,215
2015-03-31,48
2015-03-31,21
2015-03-31,459
2015-03-31,1635
2015-03-31,3297
2015-03-31,1716
2015-03-31,872
2015-03-31,737
2015-03-31,963
2015-03-31,974
2015-03-31,894
2015-03-31,992
2015-03-31,1271
2015-03-31,2476
2015-03-31,2623
2015-03-31,1556
2015-03-31,778
2015-03-31,559
2015-03-31,445
2015-03-31,286
2015-04-01,155
2015-04-01,98
2015-04-01,46
2015-04-01,30
2015-04-01,36
2015-04-01,65
2015-04-01,512
2015-04-01,1703
2015-04-01,3473
2015-04-01,1797
2015-04-01,903
2015-04-01,796
2015-04-01,1094
2015-04-01,1013
2015-04-01,942
2015-04-01,991
2015-04-01,1471
2015-04-01,2501
2015-04-01,2543
2015-04-01,1462
2015-04-01,874
2015-04-01,529
2015-04-01,328
2015-04-01,177
2015-04-02,104
2015-04-02,76
2015-04-02,55
2015-04-02,23
2015-04-02,27
2015-04-02,61
2015-04-02,374
2015-04-02,1283
2015-04-02,2813
2015-04-02,1521
2015-04-02,847
2015-04-02,804
2015-04-02,1010
2015-04-02,1062
2015-04-02,1103
2015-04-02,1279
2015-04-02,1779
2015-04-02,2679
2015-04-02,2214
2015-04-02,1374
2015-04-02,815
2015-04-02,545
2015-04-02,489
2015-04-02,345
2015-04-03,279
2015-04-03,174
2015-04-03,89
2015-04-03,61
2015-04-03,46
2015-04-03,75
2015-04-03,78
2015-04-03,107
2015-04-03,196
2015-04-03,423
2015-04-03,580
2015-04-03,809
2015-04-03,1055
2015-04-03,1148
2015-04-03,1299
2015-04-03,1404
2015-04-03,959
2015-04-03,400
2015-04-03,416
2015-04-03,502
2015-04-03,398
2015-04-03,262
2015-04-03,283
2015-04-03,255
2015-04-04,236
2015-04-04,175
2015-04-04,119
2015-04-04,108
2015-04-04,91
2015-04-04,73
2015-04-04,89
2015-04-04,119
2015-04-04,260
2015-04-04,478
2015-04-04,894
2015-04-04,1033
2015-04-04,1054
2015-04-04,1108
2015-04-04,1209
2015-04-04,1245
2015-04-04,1086
2015-04-04,1057
2015-04-04,786
2015-04-04,515
2015-04-04,420
2015-04-04,375
2015-04-04,334
2015-04-05,286
2015-04-05,212
2015-04-05,195
2015-04-05,162
2015-04-05,88
2015-04-05,71
2015-04-05,75
2015-04-05,121
2015-04-05,206
2015-04-05,454
2015-04-05,821
2015-04-05,1075
2015-04-05,1496
2015-04-05,1696
2015-04-05,1805
2015-04-05,1981
2015-04-05,2156
2015-04-05,1961
2015-04-05,1558
2015-04-05,1174
2015-04-05,634
2015-04-05,424
2015-04-05,413
2015-04-05,305
2015-04-06,263
2015-04-06,177
2015-04-06,116
2015-04-06,83
2015-04-06,58
2015-04-06,51
2015-04-06,72
2015-04-06,161
2015-04-06,274
2015-04-06,567
2015-04-06,1061
2015-04-06,1807
2015-04-06,2521
2015-04-06,2840
2015-04-06,2993
2015-04-06,3000
2015-04-06,2723
2015-04-06,2265
2015-04-06,1652
2015-04-06,1090
2015-04-06,656
2015-04-06,393
2015-04-06,381
2015-04-06,235
2015-04-07,144
2015-04-07,86
2015-04-07,35
2015-04-07,39
2015-04-07,30
2015-04-07,98
2015-04-07,456
2015-04-07,1567
2015-04-07,3226
2015-04-07,1633
2015-04-07,887
2015-04-07,1001
2015-04-07,1315
2015-04-07,1388
2015-04-07,1450
2015-04-07,1646
2015-04-07,2208
2015-04-07,3721
2015-04-07,3633
2015-04-07,2066
2015-04-07,1138
2015-04-07,707
2015-04-07,606
2015-04-07,361
2015-04-08,236
2015-04-08,136
2015-04-08,72
2015-04-08,54
2015-04-08,39
2015-04-08,107
2015-04-08,580
2015-04-08,1890
2015-04-08,3714
2015-04-08,1849
2015-04-08,994
2015-04-08,1010
2015-04-08,1396
2015-04-08,1428
2015-04-08,1490
2015-04-08,1516
2015-04-08,2051
2015-04-08,3610
2015-04-08,3513
2015-04-08,2058
2015-04-08,1167
2015-04-08,742
2015-04-08,615
2015-04-08,376
2015-04-09,217
2015-04-09,160
2015-04-09,134
2015-04-09,56
2015-04-09,39
2015-04-09,88
2015-04-09,575
2015-04-09,1925
2015-04-09,3712
2015-04-09,1827
2015-04-09,1041
2015-04-09,1097
2015-04-09,1460
2015-04-09,1496
2015-04-09,1530
2015-04-09,1615
2015-04-09,2120
2015-04-09,3573
2015-04-09,3533
2015-04-09,2251
2015-04-09,1215
2015-04-09,777
2015-04-09,645
2015-04-09,434
2015-04-10,120
2015-04-10,30
2015-04-10,73
2015-04-10,64
2015-04-10,57
2015-04-10,86
2015-04-10,505
2015-04-10,1703
2015-04-10,3473
2015-04-10,1926
2015-04-10,1174
2015-04-10,1239
2015-04-10,1528
2015-04-10,1602
2015-04-10,1596
2015-04-10,1914
2015-04-10,2311
2015-04-10,3751
2015-04-10,3325
2015-04-10,2059
2015-04-10,1308
2015-04-10,863
2015-04-10,727
2015-04-10,618
2015-04-11,549
2015-04-11,396
2015-04-11,255
2015-04-11,165
2015-04-11,129
2015-04-11,82
2015-04-11,109
2015-04-11,220
2015-04-11,433
2015-04-11,557
2015-04-11,560
2015-04-11,1074
2015-04-11,1729
2015-04-11,2165
2015-04-11,2461
2015-04-11,2713
2015-04-11,2483
2015-04-11,2410
2015-04-11,2281
2015-04-11,1703
2015-04-11,938
2015-04-11,600
2015-04-11,548
2015-04-11,553
2015-04-12,505
2015-04-12,406
2015-04-12,271
2015-04-12,221
2015-04-12,105
2015-04-12,85
2015-04-12,82
2015-04-12,143
2015-04-12,330
2015-04-12,768
2015-04-12,1306
2015-04-12,2058
2015-04-12,2726
2015-04-12,3095
2015-04-12,3152
2015-04-12,3241
2015-04-12,2987
2015-04-12,2472
2015-04-12,1870
2015-04-12,1310
2015-04-12,793
2015-04-12,540
2015-04-12,440
2015-04-12,298
2015-04-13,234
2015-04-13,94
2015-04-13,40
2015-04-13,35
2015-04-13,42
2015-04-13,103
2015-04-13,563
2015-04-13,1948
2015-04-13,3752
2015-04-13,1799
2015-04-13,797
2015-04-13,813
2015-04-13,990
2015-04-13,1095
2015-04-13,1013
2015-04-13,1172
2015-04-13,1676
2015-04-13,3600
2015-04-13,3567
2015-04-13,2076
2015-04-13,1174
2015-04-13,690
2015-04-13,483
2015-04-13,292
2015-04-14,150
2015-04-14,87
2015-04-14,53
2015-04-14,27
2015-04-14,39
2015-04-14,96
2015-04-14,685
2015-04-14,2321
2015-04-14,4196
2015-04-14,2038
2015-04-14,990
2015-04-14,1049
2015-04-14,1464
2015-04-14,1596
2015-04-14,1511
2015-04-14,1665
2015-04-14,2360
2015-04-14,4144
2015-04-14,4062
2015-04-14,2569
2015-04-14,1399
2015-04-14,904
2015-04-14,701
2015-04-14,413
2015-04-15,210
2015-04-15,128
2015-04-15,81
2015-04-15,57
2015-04-15,49
2015-04-15,113
2015-04-15,655
2015-04-15,2393
2015-04-15,4246
2015-04-15,2200
2015-04-15,1132
2015-04-15,1146
2015-04-15,1624
2015-04-15,1722
2015-04-15,1733
2015-04-15,1888
2015-04-15,2455
2015-04-15,4446
2015-04-15,4492
2015-04-15,2814
2015-04-15,1606
2015-04-15,1039
2015-04-15,773
2015-04-15,468
2015-04-16,235
2015-04-16,159
2015-04-16,73
2015-04-16,46
2015-04-16,39
2015-04-16,103
2015-04-16,683
2015-04-16,2265
2015-04-16,4211
2015-04-16,2111
2015-04-16,1122
2015-04-16,1037
2015-04-16,1265
2015-04-16,1385
2015-04-16,1353
2015-04-16,1455
2015-04-16,1995
2015-04-16,3334
2015-04-16,3012
2015-04-16,1904
2015-04-16,1036
2015-04-16,690
2015-04-16,581
2015-04-16,395
2015-04-17,241
2015-04-17,105
2015-04-17,61
2015-04-17,56
2015-04-17,31
2015-04-17,97
2015-04-17,551
2015-04-17,2032
2015-04-17,3868
2015-04-17,1970
2015-04-17,1087
2015-04-17,1078
2015-04-17,1423
2015-04-17,1521
2015-04-17,1377
2015-04-17,1536
2015-04-17,2067
2015-04-17,3418
2015-04-17,2761
2015-04-17,1712
2015-04-17,1020
2015-04-17,708
2015-04-17,594
2015-04-17,482
2015-04-18,332
2015-04-18,267
2015-04-18,193
2015-04-18,153
2015-04-18,97
2015-04-18,74
2015-04-18,97
2015-04-18,261
2015-04-18,514
2015-04-18,917
2015-04-18,1342
2015-04-18,1944
2015-04-18,2430
2015-04-18,2843
2015-04-18,2873
2015-04-18,3099
2015-04-18,2955
2015-04-18,2759
2015-04-18,2034
2015-04-18,1617
2015-04-18,1175
2015-04-18,579
2015-04-18,550
2015-04-18,490
2015-04-19,377
2015-04-19,295
2015-04-19,222
2015-04-19,185
2015-04-19,79
2015-04-19,57
2015-04-19,84
2015-04-19,153
2015-04-19,339
2015-04-19,678
2015-04-19,1158
2015-04-19,1468
2015-04-19,1633
2015-04-19,1874
2015-04-19,1773
2015-04-19,1701
2015-04-19,1623
2015-04-19,1590
2015-04-19,1487
2015-04-19,1194
2015-04-19,701
2015-04-19,463
2015-04-19,377
2015-04-19,225
2015-04-20,139
2015-04-20,108
2015-04-20,43
2015-04-20,28
2015-04-20,38
2015-04-20,101
2015-04-20,603
2015-04-20,2106
2015-04-20,4220
2015-04-20,2098
2015-04-20,972
2015-04-20,989
2015-04-20,1288
2015-04-20,1364
2015-04-20,1335
2015-04-20,1480
2015-04-20,2123
2015-04-20,4080
2015-04-20,3904
2015-04-20,2273
2015-04-20,1275
2015-04-20,736
2015-04-20,492
2015-04-20,262
2015-04-21,120
2015-04-21,72
2015-04-21,47
2015-04-21,29
2015-04-21,47
2015-04-21,113
2015-04-21,706
2015-04-21,2531
2015-04-21,4628
2015-04-21,2286
2015-04-21,1144
2015-04-21,1062
2015-04-21,1415
2015-04-21,1527
2015-04-21,1402
2015-04-21,1597
2015-04-21,2190
2015-04-21,4148
2015-04-21,4143
2015-04-21,2449
2015-04-21,1359
2015-04-21,910
2015-04-21,620
2015-04-21,363
2015-04-22,168
2015-04-22,77
2015-04-22,43
2015-04-22,23
2015-04-22,33
2015-04-22,116
2015-04-22,725
2015-04-22,2512
2015-04-22,4443
2015-04-22,2275
2015-04-22,1218
2015-04-22,1093
2015-04-22,1428
2015-04-22,1388
2015-04-22,1257
2015-04-22,1215
2015-04-22,1805
2015-04-22,3619
2015-04-22,3754
2015-04-22,2087
2015-04-22,1302
2015-04-22,804
2015-04-22,593
2015-04-22,403
2015-04-23,175
2015-04-23,113
2015-04-23,77
2015-04-23,41
2015-04-23,38
2015-04-23,110
2015-04-23,666
2015-04-23,2218
2015-04-23,4267
2015-04-23,2119
2015-04-23,994
2015-04-23,986
2015-04-23,1336
2015-04-23,1397
2015-04-23,1350
2015-04-23,1542
2015-04-23,2105
2015-04-23,3755
2015-04-23,3680
2015-04-23,2300
2015-04-23,1402
2015-04-23,927
2015-04-23,686
2015-04-23,489
2015-04-24,288
2015-04-24,153
2015-04-24,88
2015-04-24,57
2015-04-24,54
2015-04-24,106
2015-04-24,604
2015-04-24,2175
2015-04-24,4069
2015-04-24,2265
2015-04-24,1191
2015-04-24,1145
2015-04-24,1579
2015-04-24,1539
2015-04-24,1425
2015-04-24,1598
2015-04-24,2203
2015-04-24,3558
2015-04-24,2992
2015-04-24,1806
2015-04-24,1219
2015-04-24,746
2015-04-24,684
2015-04-24,558
2015-04-25,489
2015-04-25,241
2015-04-25,164
2015-04-25,186
2015-04-25,120
2015-04-25,106
2015-04-25,184
2015-04-25,200
2015-04-25,234
2015-04-25,669
2015-04-25,1141
2015-04-25,1555
2015-04-25,1986
2015-04-25,2081
2015-04-25,2242
2015-04-25,2505
2015-04-25,2710
2015-04-25,2567
2015-04-25,2075
2015-04-25,1502
2015-04-25,804
2015-04-25,485
2015-04-25,452
2015-04-25,496
2015-04-26,461
2015-04-26,378
2015-04-26,139
2015-04-26,92
2015-04-26,52
2015-04-26,76
2015-04-26,71
2015-04-26,160
2015-04-26,279
2015-04-26,619
2015-04-26,1044
2015-04-26,1442
2015-04-26,1537
2015-04-26,1739
2015-04-26,1803
2015-04-26,1708
2015-04-26,1673
2015-04-26,1567
2015-04-26,1488
2015-04-26,1121
2015-04-26,782
2015-04-26,473
2015-04-26,427
2015-04-26,296
2015-04-27,199
2015-04-27,84
2015-04-27,56
2015-04-27,26
2015-04-27,42
2015-04-27,95
2015-04-27,657
2015-04-27,2145
2015-04-27,4437
2015-04-27,2117
2015-04-27,1082
2015-04-27,1084
2015-04-27,1244
2015-04-27,1271
2015-04-27,1135
2015-04-27,1222
2015-04-27,1749
2015-04-27,3645
2015-04-27,3687
2015-04-27,2050
2015-04-27,1074
2015-04-27,722
2015-04-27,384
2015-04-27,282
2015-04-28,133
2015-04-28,82
2015-04-28,31
2015-04-28,28
2015-04-28,35
2015-04-28,109
2015-04-28,729
2015-04-28,2416
2015-04-28,4453
2015-04-28,2139
2015-04-28,1073
2015-04-28,1010
2015-04-28,1303
2015-04-28,1324
2015-04-28,1253
2015-04-28,1241
2015-04-28,1924
2015-04-28,3794
2015-04-28,3741
2015-04-28,2056
2015-04-28,1241
2015-04-28,726
2015-04-28,580
2015-04-28,362
2015-04-29,168
2015-04-29,94
2015-04-29,50
2015-04-29,32
2015-04-29,38
2015-04-29,101
2015-04-29,621
2015-04-29,2288
2015-04-29,4069
2015-04-29,1278
2015-04-29,855
2015-04-29,256
2015-04-29,515
2015-04-29,543
2015-04-29,699
2015-04-29,1007
2015-04-29,1553
2015-04-29,3330
2015-04-29,3408
2015-04-29,2101
2015-04-29,1204
2015-04-29,782
2015-04-29,623
2015-04-29,415
2015-04-30,201
2015-04-30,100
2015-04-30,65
2015-04-30,38
2015-04-30,46
2015-04-30,105
2015-04-30,731
2015-04-30,2273
2015-04-30,4283
2015-04-30,2197
2015-04-30,1126
2015-04-30,982
2015-04-30,1405
2015-04-30,1301
2015-04-30,1330
2015-04-30,1389
2015-04-30,1864
2015-04-30,3341
2015-04-30,3438
2015-04-30,2095
2015-04-30,1261
2015-04-30,883
2015-04-30,673
2015-04-30,494
2015-05-01,143
2015-05-01,61
2015-05-01,26
2015-05-01,15
2015-05-01,30
2015-05-01,82
2015-05-01,530
2015-05-01,1863
2015-05-01,3791
2015-05-01,2033
2015-05-01,1124
2015-05-01,1183
2015-05-01,1564
2015-05-01,1558
2015-05-01,1515
2015-05-01,1571
2015-05-01,2199
2015-05-01,3326
2015-05-01,2721
2015-05-01,1624
2015-05-01,941
2015-05-01,636
2015-05-01,574
2015-05-01,469
2015-05-02,426
2015-05-02,302
2015-05-02,204
2015-05-02,150
2015-05-02,91
2015-05-02,89
2015-05-02,117
2015-05-02,215
2015-05-02,443
2015-05-02,825
2015-05-02,1185
2015-05-02,1471
2015-05-02,1838
2015-05-02,2030
2015-05-02,2092
2015-05-02,2175
2015-05-02,2004
2015-05-02,1863
2015-05-02,1551
2015-05-02,1122
2015-05-02,847
2015-05-02,594
2015-05-02,325
2015-05-02,272
2015-05-03,318
2015-05-03,330
2015-05-03,274
2015-05-03,171
2015-05-03,56
2015-05-03,63
2015-05-03,193
2015-05-03,138
2015-05-03,216
2015-05-03,289
2015-05-03,589
2015-05-03,915
2015-05-03,1255
2015-05-03,1569
2015-05-03,1827
2015-05-03,2254
2015-05-03,2276
2015-05-03,2213
2015-05-03,2053
2015-05-03,1535
2015-05-03,925
2015-05-03,622
2015-05-03,580
2015-05-03,504
2015-05-04,404
2015-05-04,227
2015-05-04,152
2015-05-04,114
2015-05-04,93
2015-05-04,97
2015-05-04,132
2015-05-04,287
2015-05-04,455
2015-05-04,828
2015-05-04,1385
2015-05-04,1880
2015-05-04,2356
2015-05-04,2980
2015-05-04,3057
2015-05-04,2981
2015-05-04,2933
2015-05-04,2575
2015-05-04,1574
2015-05-04,1151
2015-05-04,448
2015-05-04,267
2015-05-04,290
2015-05-04,129
2015-05-05,50
2015-05-05,48
2015-05-05,29
2015-05-05,29
2015-05-05,35
2015-05-05,106
2015-05-05,590
2015-05-05,1853
2015-05-05,3516
2015-05-05,1876
2015-05-05,806
2015-05-05,832
2015-05-05,1053
2015-05-05,1155
2015-05-05,1053
2015-05-05,1117
2015-05-05,1599
2015-05-05,3302
2015-05-05,3143
2015-05-05,1812
2015-05-05,978
2015-05-05,705
2015-05-05,484
2015-05-05,317
2015-05-06,190
2015-05-06,81
2015-05-06,44
2015-05-06,38
2015-05-06,48
2015-05-06,48
2015-05-06,539
2015-05-06,1809
2015-05-06,3911
2015-05-06,1979
2015-05-06,903
2015-05-06,763
2015-05-06,887
2015-05-06,813
2015-05-06,514
2015-05-06,946
2015-05-06,1260
2015-05-06,2605
2015-05-06,3006
2015-05-06,1371
2015-05-06,1050
2015-05-06,719
2015-05-06,556
2015-05-06,358
2015-05-07,173
2015-05-07,91
2015-05-07,64
2015-05-07,46
2015-05-07,51
2015-05-07,118
2015-05-07,678
2015-05-07,2323
2015-05-07,4098
2015-05-07,2169
2015-05-07,1078
2015-05-07,1048
2015-05-07,1328
2015-05-07,1263
2015-05-07,1172
2015-05-07,1257
2015-05-07,1880
2015-05-07,3434
